step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
410,TRANSFER,871745.76,C1976927795,871745.76,0.0,C1626688758,0.0,0.0,1,0
376,CASH_OUT,32508.59,C1344019835,5528.0,0.0,C178072079,6148.85,38657.44,0,0
401,CASH_IN,245644.88,C1297740412,43537.0,289181.88,C213591583,4066355.44,3820710.56,0,0
454,TRANSFER,278577.6,C270286609,278577.6,0.0,C311232614,0.0,0.0,1,0
321,CASH_OUT,351268.75,C1019329213,351268.75,0.0,C1199437917,767889.35,1119158.1,1,0
226,PAYMENT,17655.24,C2125524273,21260.0,3604.76,M990366474,0.0,0.0,0,0
403,CASH_IN,237577.21,C54253646,9507.55,247084.76,C1758432580,8168625.09,7931047.88,0,0
236,CASH_OUT,71968.06,C1898905324,0.0,0.0,C1876545235,592546.45,664514.5,0,0
32,CASH_OUT,404165.06,C254731202,404165.06,0.0,C1749677978,0.0,404165.06,1,0
379,CASH_IN,264435.01,C1799536991,4748291.33,5012726.34,C1885566953,419573.87,155138.86,0,0
193,TRANSFER,113273.1,C1707545075,113273.1,0.0,C700261838,0.0,0.0,1,0
183,CASH_IN,85889.67,C2131122927,4660010.14,4745899.81,C67990421,961684.51,875794.83,0,0
259,CASH_OUT,248071.56,C1968752639,248071.56,0.0,C2133429010,81265.48,329337.03,1,0
195,TRANSFER,71323.49,C972303876,71323.49,0.0,C1241045648,0.0,0.0,1,0
279,CASH_OUT,245358.15,C869507636,12634.0,0.0,C1100174956,188470.32,433828.47,0,0
635,TRANSFER,1387048.31,C1020800306,1387048.31,0.0,C2090609585,0.0,0.0,1,0
323,CASH_OUT,259976.73,C1147274332,0.0,0.0,C607008436,485634.56,745611.29,0,0
409,TRANSFER,3260215.75,C1523193770,3260215.75,0.0,C670256021,0.0,0.0,1,0
8,CASH_IN,45678.24,C1363961933,7969034.63,8014712.86,C1651945012,1773952.49,2542356.18,0,0
690,TRANSFER,8877.04,C1367922665,0.0,0.0,C2042993512,6347447.57,6356324.61,0,0
687,PAYMENT,13645.26,C1728158552,264222.84,250577.58,M958392245,0.0,0.0,0,0
15,CASH_OUT,292664.64,C23241978,34346.0,0.0,C261709091,548918.42,841583.06,0,0
155,CASH_OUT,55999.94,C583265158,1854.0,0.0,C1949889511,189580.07,132595.03,0,0
130,CASH_OUT,11720.42,C2137486582,31109.0,19388.58,C1435626,504468.16,1201095.99,0,0
522,CASH_OUT,298268.76,C936801832,0.0,0.0,C1037523998,3220090.37,3518359.12,0,0
709,TRANSFER,14148.64,C90228184,14148.64,0.0,C1066617916,0.0,0.0,1,0
34,PAYMENT,765.17,C138997040,0.0,0.0,M1060331039,0.0,0.0,0,0
34,CASH_OUT,18018.2,C1580784415,11269.0,0.0,C941818557,6842974.59,6860992.79,0,0
322,CASH_OUT,150375.25,C1311962136,15820.0,0.0,C1910791603,0.0,150375.25,0,0
702,TRANSFER,10000000.0,C523152614,13171085.59,3171085.59,C1115935121,0.0,0.0,1,0
16,CASH_IN,10043.11,C1195875265,5390759.88,5400802.98,C1071702149,991065.77,1201227.47,0,0
96,CASH_OUT,282864.44,C778890673,0.0,0.0,C1760872167,1990552.44,2273416.88,0,0
623,CASH_OUT,296156.97,C1706729494,296156.97,0.0,C1382749859,1385822.34,1681979.31,1,0
235,TRANSFER,169398.92,C857827239,0.0,0.0,C990530515,1475551.17,1644950.08,0,0
37,PAYMENT,4182.72,C442334198,126915.63,122732.91,M1036124037,0.0,0.0,0,0
397,CASH_IN,244128.28,C779382536,2820124.0,3064252.28,C680462232,2580631.86,2336503.57,0,0
370,TRANSFER,310726.29,C1591378177,310726.29,0.0,C1129556923,0.0,0.0,1,0
140,CASH_IN,163798.62,C1923026758,202839.0,366637.62,C258380259,0.0,0.0,0,0
596,PAYMENT,12948.3,C710417487,18494.0,5545.7,M30022120,0.0,0.0,0,0
14,CASH_OUT,56423.59,C1823833255,0.0,0.0,C942614338,304110.24,360533.83,0,0
133,CASH_IN,353001.1,C1828355955,5072519.72,5425520.82,C1535683776,932661.37,579660.27,0,0
707,TRANSFER,15371.72,C589262212,15371.72,0.0,C1774278732,0.0,0.0,1,0
35,TRANSFER,32330.18,C2123886689,58527.0,26196.82,C789411283,52303.12,84633.29,0,0
397,CASH_IN,53100.88,C1418630406,11669355.5,11722456.38,C1930830414,457892.26,404791.38,0,0
234,CASH_OUT,163036.46,C806653916,0.0,0.0,C1067360446,1665675.91,1828712.37,0,0
275,PAYMENT,11787.36,C13596313,0.0,0.0,M2014844313,0.0,0.0,0,0
602,CASH_OUT,232185.56,C537992221,232185.56,0.0,C363703027,6053983.22,6286168.78,1,0
736,CASH_OUT,172915.56,C962323728,172915.56,0.0,C1193568854,7674508.7,7847424.27,1,0
612,PAYMENT,4349.13,C1985230614,59974.0,55624.87,M1473542190,0.0,0.0,0,0
369,TRANSFER,89596.79,C1585320500,89596.79,0.0,C1154746832,0.0,0.0,1,0
158,PAYMENT,5581.61,C845606189,0.0,0.0,M339911469,0.0,0.0,0,0
142,TRANSFER,758274.83,C861043270,0.0,0.0,C580675565,9277886.69,10036161.52,0,0
348,PAYMENT,41108.34,C1300065221,20560.0,0.0,M1152720468,0.0,0.0,0,0
300,CASH_IN,183366.88,C1639009260,10548968.67,10732335.55,C875768817,618313.31,434946.43,0,0
192,PAYMENT,11534.71,C1695191396,20947.0,9412.29,M1846531382,0.0,0.0,0,0
326,PAYMENT,1754.9,C1612272842,65297.0,63542.1,M1111869394,0.0,0.0,0,0
444,TRANSFER,440581.15,C1297114741,440581.15,0.0,C1962820602,0.0,0.0,1,0
13,CASH_IN,408710.79,C987242600,43067.34,451778.13,C1014937031,0.0,414693.99,0,0
18,CASH_OUT,1144089.37,C1542410200,1144089.37,0.0,C183389809,2502877.26,3879210.29,1,0
129,TRANSFER,617668.37,C511096622,617668.37,0.0,C1787080738,0.0,0.0,1,0
237,CASH_OUT,1503034.86,C1021806883,1503034.86,0.0,C1523189277,18125.1,1521159.97,1,0
274,CASH_OUT,131594.12,C1492492778,131594.12,0.0,C570708188,0.0,131594.12,1,0
13,PAYMENT,623.92,C1803362323,258079.66,257455.74,M1716263503,0.0,0.0,0,0
321,CASH_IN,66639.27,C713299451,0.0,66639.27,C1216002403,165686.79,99047.51,0,0
35,CASH_IN,225102.55,C2109904182,3111930.99,3337033.53,C391928583,292710.39,67607.84,0,0
656,TRANSFER,46291.81,C1608445918,46291.81,0.0,C797035468,0.0,0.0,1,0
372,PAYMENT,21730.2,C1138076884,17458.54,0.0,M13175985,0.0,0.0,0,0
356,CASH_OUT,250138.5,C1892857072,0.0,0.0,C768974550,826125.85,1076264.34,0,0
334,CASH_OUT,33549.9,C486237176,11430.0,0.0,C443406777,2364104.18,2397654.08,0,0
281,PAYMENT,1468.73,C1002897798,581394.48,579925.75,M1151179715,0.0,0.0,0,0
458,TRANSFER,256556.98,C2126395117,256556.98,0.0,C999470580,0.0,0.0,1,0
578,TRANSFER,152372.18,C305484258,152372.18,0.0,C1150916602,0.0,0.0,1,0
606,TRANSFER,57588.67,C1367270224,57588.67,0.0,C1706801590,0.0,0.0,1,0
680,CASH_OUT,674541.55,C154212994,674541.55,0.0,C674401902,13481.42,688022.97,1,0
140,CASH_IN,461.53,C1721529293,13283716.75,13284178.28,C338760636,6638346.27,6637884.74,0,0
492,CASH_IN,56049.65,C1170123385,7458456.46,7514506.11,C106965147,258689.49,202639.83,0,0
664,CASH_OUT,64181.21,C328238019,64181.21,0.0,C801596045,0.0,64181.21,1,0
305,CASH_OUT,209622.23,C344997198,366.0,0.0,C1953382031,7447518.12,7657140.35,0,0
300,TRANSFER,176059.16,C1589553907,176059.16,0.0,C1151960519,0.0,0.0,1,0
262,CASH_IN,247093.49,C1255412334,7772252.08,8019345.57,C729747466,1707018.97,1459925.48,0,0
147,CASH_OUT,522343.83,C1605191910,522343.83,0.0,C201338913,3135268.16,3657611.99,1,0
13,PAYMENT,52414.18,C378745203,639860.0,587445.82,M699358105,0.0,0.0,0,0
238,PAYMENT,5024.64,C55496576,59418.0,54393.36,M1419830784,0.0,0.0,0,0
374,CASH_IN,14587.35,C835744683,739694.42,754281.78,C1448201888,150396.91,135809.56,0,0
522,PAYMENT,10315.91,C600146479,0.0,0.0,M2141698800,0.0,0.0,0,0
260,PAYMENT,5549.44,C763912437,0.0,0.0,M1928662828,0.0,0.0,0,0
371,CASH_OUT,103806.45,C1442579663,0.0,0.0,C1251099111,144493.99,248300.44,0,0
94,PAYMENT,1920.54,C1460827669,0.0,0.0,M1170883234,0.0,0.0,0,0
325,CASH_OUT,482578.48,C2062150475,14690.0,0.0,C328456039,3756982.72,4239561.2,0,0
17,PAYMENT,19071.97,C1966548495,236775.05,217703.08,M1425117664,0.0,0.0,0,0
302,CASH_OUT,30971.84,C2025220312,1061.0,0.0,C1860040912,1434057.34,1465029.18,0,0
185,CASH_IN,50258.18,C1765522855,2055109.93,2105368.12,C1329313481,726446.2,676188.02,0,0
231,CASH_OUT,94372.61,C1451318490,0.0,0.0,C421443093,471783.48,566156.08,1,0
250,CASH_IN,162021.66,C609664116,6726718.45,6888740.11,C435232088,438087.93,276066.27,0,0
390,CASH_OUT,208868.36,C1027606228,208868.36,0.0,C1691226425,78757.57,287625.93,1,0
379,PAYMENT,1198.6,C63243101,8077.0,6878.4,M1969431157,0.0,0.0,0,0
720,CASH_OUT,57040.65,C839142171,57040.65,0.0,C1341565577,0.0,57040.65,1,0
273,CASH_OUT,103078.52,C1792169870,103078.52,0.0,C858355764,0.0,103078.52,1,0
374,CASH_OUT,412386.31,C114229104,9148.0,0.0,C1729822962,225299.06,637685.37,0,0
401,CASH_OUT,159564.28,C221281704,0.0,0.0,C492067026,471365.67,630929.95,0,0
10,CASH_OUT,503405.88,C140359285,503405.88,0.0,C2020337583,29669.0,533074.88,1,0
375,CASH_OUT,50408.85,C376712806,28043.0,0.0,C298463586,0.0,50408.85,0,0
433,CASH_OUT,673722.73,C330958414,673722.73,0.0,C1015835310,0.0,673722.73,1,0
135,PAYMENT,9151.07,C1626115342,0.0,0.0,M2057794059,0.0,0.0,0,0
139,CASH_OUT,236052.85,C274230466,0.0,0.0,C1216414495,2994215.7,3230268.55,0,0
403,CASH_IN,145581.66,C766106831,5137805.47,5283387.13,C419204268,16400367.19,16254785.53,0,0
232,TRANSFER,616192.37,C242981331,70950.0,0.0,C2144064748,1004005.67,1620198.03,0,0
329,CASH_IN,299904.84,C908569625,762040.47,1061945.31,C54519837,305354.38,5449.54,0,0
305,PAYMENT,38920.21,C519134003,0.0,0.0,M302236890,0.0,0.0,0,0
300,CASH_IN,104209.32,C1483043357,378907.0,483116.32,C1860511276,169893.59,65684.27,0,0
290,CASH_IN,183262.74,C1417862227,5605557.84,5788820.58,C392163349,5909846.05,5726583.31,0,0
704,CASH_OUT,339152.24,C1701872761,339152.24,0.0,C1343819307,0.0,339152.24,1,0
355,PAYMENT,9258.04,C1703996895,0.0,0.0,M2077021390,0.0,0.0,0,0
133,CASH_IN,187950.89,C500962605,4536309.23,4724260.12,C571343134,1116676.9,928726.0,0,0
17,CASH_OUT,241011.17,C1808947923,0.0,0.0,C292209730,446998.55,688009.73,0,0
237,TRANSFER,10000000.0,C180127057,13924102.18,3924102.18,C2029456603,0.0,0.0,1,0
650,TRANSFER,71666.93,C1545632149,71666.93,0.0,C1733725096,0.0,0.0,1,0
203,TRANSFER,466580.69,C1631478680,466580.69,0.0,C1835027188,0.0,0.0,1,0
701,TRANSFER,731113.99,C1430919523,731113.99,0.0,C437800178,0.0,0.0,1,0
405,PAYMENT,12445.99,C1416937429,5269.72,0.0,M224440744,0.0,0.0,0,0
327,CASH_OUT,156099.88,C685398038,4811.0,0.0,C1147542277,0.0,156099.88,0,0
13,CASH_OUT,243749.41,C45266591,505758.0,262008.59,C460997507,0.0,243749.41,0,0
6,TRANSFER,85354.69,C558400671,85354.69,0.0,C527482085,0.0,0.0,1,0
399,CASH_OUT,513418.78,C1490565179,503603.0,0.0,C2021771207,0.0,513418.78,0,0
397,PAYMENT,7266.5,C577279143,0.0,0.0,M762914818,0.0,0.0,0,0
360,CASH_OUT,758848.47,C444540827,758848.47,0.0,C844469689,9507465.84,10266314.31,1,0
94,TRANSFER,1677896.07,C1580877453,0.0,0.0,C421736985,2624738.1,4302634.17,0,0
160,PAYMENT,7414.77,C723703624,2141.0,0.0,M770659794,0.0,0.0,0,0
370,CASH_OUT,1634184.04,C2122707559,1634184.04,0.0,C737740255,664091.47,2298275.51,1,0
480,CASH_OUT,181104.66,C1368229796,181104.66,0.0,C491258942,205812.52,386917.18,1,0
249,PAYMENT,15385.85,C1214454025,49260.0,33874.15,M110851154,0.0,0.0,0,0
142,CASH_OUT,356450.53,C1276189456,0.0,0.0,C684199319,792427.16,1148877.69,0,0
6,CASH_OUT,216422.0,C1547714604,216422.0,0.0,C7881234,10097.0,48630.5,1,0
639,CASH_OUT,246250.77,C2080432617,246250.77,0.0,C1212610718,270734.08,516984.85,1,0
6,TRANSFER,33332.86,C2025652936,33332.86,0.0,C1662235713,0.0,0.0,1,0
160,CASH_OUT,32872.0,C1732777090,32872.0,0.0,C366537960,0.0,32872.0,1,0
372,CASH_OUT,327728.4,C1511837538,0.0,0.0,C1767472103,546908.36,874636.76,0,0
204,CASH_OUT,99374.96,C1498971851,0.0,0.0,C824591936,1105316.2,1204691.16,0,0
44,PAYMENT,219.79,C442394901,134996.0,134776.21,M1632547658,0.0,0.0,0,0
366,CASH_OUT,2701644.17,C399282086,2701644.17,0.0,C1910008940,0.0,2701644.17,1,0
136,PAYMENT,6015.06,C1233510275,0.0,0.0,M733909952,0.0,0.0,0,0
179,CASH_OUT,146626.16,C559810388,0.0,0.0,C87528200,842402.28,989028.45,0,0
406,DEBIT,1959.34,C947071662,8351.0,6391.66,C623570860,575572.47,577531.8,0,0
205,CASH_OUT,343146.37,C765777571,0.0,0.0,C1242694295,344143.76,687290.13,0,0
258,CASH_OUT,200633.33,C899899692,99943.0,0.0,C406127273,0.0,200633.33,0,0
36,TRANSFER,113338.99,C226697568,113338.99,0.0,C1045024523,0.0,0.0,1,0
401,CASH_OUT,273240.3,C350022131,25547.0,0.0,C731925982,38658.5,311898.8,0,0
142,CASH_IN,186319.89,C1801682418,1294554.81,1480874.7,C714906202,2048559.01,1862239.12,0,0
260,CASH_IN,235140.82,C1509252334,945474.62,1180615.44,C214571683,688031.45,452890.63,0,0
163,PAYMENT,17679.29,C1501730315,0.0,0.0,M700497585,0.0,0.0,0,0
453,TRANSFER,134725.66,C1443740367,134725.66,0.0,C465493916,0.0,0.0,1,0
160,PAYMENT,12422.99,C1982222991,20254.0,7831.01,M1901169781,0.0,0.0,0,0
38,CASH_IN,57075.05,C1444671040,18347513.3,18404588.35,C426760450,624883.56,567808.51,0,0
370,PAYMENT,810.82,C1181949102,834.0,23.18,M463570929,0.0,0.0,0,0
251,CASH_IN,258074.42,C598916493,929.0,259003.42,C26942118,0.0,0.0,0,0
183,CASH_OUT,436017.77,C1998200697,49874.0,0.0,C592379047,406469.67,842487.44,0,0
95,CASH_OUT,111229.06,C817701922,0.0,0.0,C779925787,3036216.43,3147445.49,0,0
636,TRANSFER,654250.76,C440042528,654250.76,0.0,C1075308511,0.0,0.0,1,0
20,PAYMENT,2806.58,C1620422142,186919.0,184112.42,M185111333,0.0,0.0,0,0
180,PAYMENT,5073.29,C1152855095,133.0,0.0,M776119820,0.0,0.0,0,0
188,CASH_OUT,276452.66,C847862866,0.0,0.0,C365212068,11633890.0,11910342.66,0,0
403,CASH_IN,9538.25,C1753336589,8939489.49,8949027.74,C1401441525,33850.44,24312.19,0,0
95,CASH_OUT,3492056.91,C477303142,3492056.91,0.0,C779119558,793803.18,4285860.09,1,0
397,PAYMENT,68227.96,C1883439537,10264.0,0.0,M61198742,0.0,0.0,0,0
573,CASH_IN,395620.18,C485699014,203222.69,598842.87,C1658560139,3054004.61,2658384.43,0,0
275,CASH_OUT,90710.91,C901956546,0.0,0.0,C705650764,2460923.4,2551634.31,0,0
735,TRANSFER,417103.68,C336307904,417103.68,0.0,C1155915285,0.0,0.0,1,0
739,TRANSFER,194521.28,C1696012302,194521.28,0.0,C411128068,0.0,0.0,1,0
132,CASH_OUT,707359.28,C218851179,485.0,0.0,C888975885,246133.01,953492.29,0,0
274,PAYMENT,3771.61,C834206033,126.0,0.0,M1882592717,0.0,0.0,0,0
724,CASH_OUT,506923.53,C438124232,506923.53,0.0,C1360951164,413370.56,920294.09,1,0
285,CASH_OUT,18984.48,C575963136,21861.92,2877.44,C910503199,347243.72,366228.19,0,0
85,CASH_OUT,64344.59,C1334187064,64344.59,0.0,C719763224,0.0,64344.59,1,0
277,TRANSFER,1440118.19,C1161143168,0.0,0.0,C556416567,9366684.07,10806802.26,0,0
178,PAYMENT,15002.05,C712838239,0.0,0.0,M231131656,0.0,0.0,0,0
210,PAYMENT,7961.38,C1286496063,0.0,0.0,M154968602,0.0,0.0,0,0
95,TRANSFER,3492056.91,C1323299934,3492056.91,0.0,C105333987,0.0,0.0,1,0
356,CASH_OUT,223460.96,C2094360349,0.0,0.0,C325679116,2553206.62,2776667.58,0,0
171,CASH_OUT,211721.9,C628388986,211721.9,0.0,C943512909,0.0,211721.9,1,0
178,CASH_OUT,361989.38,C512436726,19917.0,0.0,C1627235198,0.0,812947.47,0,0
65,TRANSFER,403975.39,C2112892697,403975.39,0.0,C1785871119,0.0,0.0,1,0
236,CASH_IN,238328.08,C2016552997,173653.0,411981.08,C1960374140,2923765.96,2685437.88,0,0
185,CASH_IN,322737.8,C1095494427,11626.0,334363.8,C1426275886,17116.11,0.0,0,0
148,TRANSFER,3733104.07,C492529807,3733104.07,0.0,C863881747,0.0,0.0,1,0
287,CASH_OUT,223730.4,C2056953445,223730.4,0.0,C685901539,3375498.7,3599229.1,1,0
349,PAYMENT,36965.16,C1811209706,40296.24,3331.09,M236861156,0.0,0.0,0,0
522,TRANSFER,146908.38,C2104935185,146908.38,0.0,C1426723471,0.0,0.0,1,0
379,CASH_OUT,51319.74,C830666878,0.0,0.0,C1821714221,996775.22,1397136.33,0,0
369,CASH_OUT,107257.07,C104556113,404934.0,297676.93,C2064047283,740310.26,847567.34,0,0
510,CASH_OUT,177137.79,C1805892433,177137.79,0.0,C1785173435,496799.27,673937.06,1,0
170,TRANSFER,6302888.93,C1224347529,6302888.93,0.0,C938248377,0.0,0.0,1,0
253,CASH_OUT,167966.89,C272907122,0.0,0.0,C753783321,345084.59,513051.48,0,0
331,CASH_IN,156704.18,C449084010,3542332.87,3699037.06,C2089411155,281467.61,142722.23,0,0
332,CASH_IN,94306.5,C139177272,3837280.47,3931586.97,C37985093,426866.35,332559.86,0,0
42,CASH_OUT,334276.08,C1006070662,334276.08,0.0,C1475265472,318089.61,652365.68,1,0
297,CASH_OUT,477611.69,C661362972,189315.0,0.0,C423740557,0.0,477611.69,0,0
203,TRANSFER,348704.38,C1461260386,2052.24,0.0,C1466866248,2969865.22,3318569.6,0,0
257,CASH_IN,77118.04,C1545857256,917908.05,995026.09,C1035339941,2573576.11,2496458.07,0,0
675,TRANSFER,1091589.88,C99498713,1091589.88,0.0,C1363621822,0.0,0.0,1,0
675,CASH_OUT,1091589.88,C9735820,1091589.88,0.0,C158741308,375880.91,1467470.79,1,0
264,CASH_OUT,2514878.33,C1163253466,2514878.33,0.0,C1720852348,1017845.77,3532724.1,1,0
441,TRANSFER,5429153.98,C2027207246,5429153.98,0.0,C1388180627,0.0,0.0,1,0
186,PAYMENT,8632.26,C292476634,0.0,0.0,M1065156500,0.0,0.0,0,0
187,PAYMENT,11119.96,C1241634544,73103.51,61983.55,M1764307534,0.0,0.0,0,0
550,TRANSFER,342309.91,C662184778,342309.91,0.0,C1740503020,0.0,0.0,1,0
240,DEBIT,4198.83,C197967535,62627.0,58428.17,C1551518580,224360.77,228559.6,0,0
36,PAYMENT,25755.71,C100823598,21046.0,0.0,M615039639,0.0,0.0,0,0
47,CASH_OUT,156011.24,C877302181,156011.24,0.0,C2044342029,152239.96,308251.2,1,0
3,CASH_OUT,10539.37,C1984954272,10539.37,0.0,C124540047,0.0,10539.37,1,0
564,CASH_IN,158199.71,C2037948607,31299.0,189498.71,C1376486236,176395.29,18195.58,0,0
394,CASH_IN,160689.76,C1087349417,11022.0,171711.76,C745989787,1741411.01,1580721.24,0,0
6,TRANSFER,831878.75,C1583532569,0.0,0.0,C1880332929,9510376.87,11423976.98,0,0
328,TRANSFER,2137134.15,C1999096176,2137134.15,0.0,C136063013,0.0,0.0,1,0
187,PAYMENT,8817.29,C275415234,26884.0,18066.71,M1829554514,0.0,0.0,0,0
355,PAYMENT,16149.44,C1657544873,15877.76,0.0,M2099610639,0.0,0.0,0,0
132,TRANSFER,687252.09,C1681307185,19964.0,0.0,C917335525,73777.14,761029.23,0,0
563,TRANSFER,96989.06,C1198991662,96989.06,0.0,C1959379782,0.0,0.0,1,0
158,CASH_OUT,166868.69,C1206338347,0.0,0.0,C920985497,3433302.7,3600171.39,0,0
680,TRANSFER,272716.64,C1539029017,272716.64,0.0,C546068796,0.0,0.0,1,0
585,CASH_IN,50168.44,C68244259,4459367.96,4509536.39,C1025279528,1326861.34,1276692.9,0,0
217,TRANSFER,1052668.73,C737805330,1052668.73,0.0,C95497676,0.0,0.0,1,0
357,TRANSFER,4177467.46,C1493761372,4177467.46,0.0,C1907708290,0.0,0.0,1,0
215,PAYMENT,10919.27,C60806463,95406.0,84486.73,M757442624,0.0,0.0,0,0
250,CASH_OUT,411433.08,C1065618061,72969.0,0.0,C1055426080,0.0,411433.08,0,0
213,CASH_OUT,1650168.9,C1395729546,1650168.9,0.0,C246301673,3023206.41,4673375.3,1,0
204,CASH_OUT,81244.31,C2103928178,81244.31,0.0,C767985950,62279.28,143523.59,1,0
331,CASH_OUT,26025.17,C1477572009,56047.0,30021.83,C700570693,1036646.29,1062671.46,0,0
139,CASH_OUT,169466.67,C1319512434,2533.0,0.0,C1090315543,0.0,169466.67,0,0
46,PAYMENT,8304.81,C762903878,54136.86,45832.05,M55375341,0.0,0.0,0,0
231,PAYMENT,7070.05,C1159746594,12739.04,5668.99,M2013646005,0.0,0.0,0,0
239,CASH_IN,103188.28,C711386180,66.0,103254.28,C1199974348,0.0,0.0,0,0
637,CASH_OUT,3845765.36,C2141919864,3845765.36,0.0,C1371101627,0.0,3845765.36,1,0
201,TRANSFER,662276.78,C1795788636,662276.78,0.0,C772286572,0.0,0.0,1,0
322,CASH_OUT,95847.48,C1692187063,0.0,0.0,C735225137,7111205.1,7207052.58,0,0
154,CASH_OUT,490191.25,C942652197,45725.0,0.0,C1666929471,622836.45,1113027.69,0,0
14,PAYMENT,92057.11,C1619037112,0.0,0.0,M1098072792,0.0,0.0,0,0
378,CASH_OUT,309355.26,C1405370887,50342.0,0.0,C1161191510,0.0,309355.26,0,0
259,TRANSFER,2409367.36,C1948498933,0.0,0.0,C2067673030,5119693.64,7529060.99,0,0
18,CASH_OUT,165562.68,C198791845,102234.0,0.0,C1128504594,0.0,165562.68,0,0
22,TRANSFER,74804.24,C1239771149,74804.24,0.0,C1699565892,0.0,0.0,1,0
226,PAYMENT,5985.77,C2143811337,0.0,0.0,M2047726798,0.0,0.0,0,0
284,CASH_OUT,35286.79,C2112486352,0.0,0.0,C217693827,895163.94,930450.73,0,0
44,CASH_OUT,1605.33,C553398625,0.0,0.0,C664735382,168052.64,169657.97,0,0
260,CASH_IN,158720.37,C420781357,151030.0,309750.37,C853110940,1766572.88,1607852.51,0,0
369,CASH_IN,71402.31,C1620609673,42783.0,114185.31,C1590552062,489172.19,417769.88,0,0
311,CASH_IN,232622.87,C203251724,7740657.81,7973280.69,C1276627603,1021228.8,788605.92,0,0
303,PAYMENT,52859.77,C1373987035,284343.71,231483.94,M1123601377,0.0,0.0,0,0
605,TRANSFER,269692.53,C1709469664,269692.53,0.0,C1444170043,0.0,0.0,1,0
142,PAYMENT,23588.51,C1442404113,0.0,0.0,M1776106821,0.0,0.0,0,0
402,CASH_OUT,17237.42,C497711563,154.0,0.0,C2118296415,12474466.19,12491703.62,0,0
395,PAYMENT,8267.44,C1734399289,144.0,0.0,M1144483582,0.0,0.0,0,0
450,CASH_OUT,146061.11,C1961860165,146061.11,0.0,C91534435,37501.29,183562.4,1,0
651,TRANSFER,2935952.76,C135132555,2935952.76,0.0,C409217818,0.0,0.0,1,0
300,PAYMENT,30811.16,C1468992292,6097.0,0.0,M97675070,0.0,0.0,0,0
350,CASH_OUT,87415.46,C1521110897,0.0,0.0,C863909301,3077418.24,3164833.7,0,0
330,PAYMENT,22126.76,C1477867549,188.0,0.0,M1816774253,0.0,0.0,0,0
187,CASH_OUT,1561.78,C584261404,0.0,0.0,C166243665,139168.9,140730.68,0,0
383,PAYMENT,8.39,C2132735938,0.0,0.0,M319625029,0.0,0.0,0,0
202,CASH_IN,70651.28,C2025010360,906423.96,977075.24,C36946158,286913.88,216262.59,0,0
184,CASH_IN,180379.03,C90443621,22696.0,203075.03,C530576642,0.0,0.0,0,0
206,CASH_OUT,998110.47,C947925453,998110.47,0.0,C183582904,24296349.9,25294460.38,1,0
153,CASH_IN,80989.95,C158470499,108592.0,189581.95,C745067909,1472881.75,1391891.81,0,0
188,PAYMENT,1820.81,C449696793,376246.91,374426.11,M199454889,0.0,0.0,0,0
202,CASH_OUT,203558.98,C221236743,20713.0,0.0,C1888546828,162113.13,365672.11,0,0
154,PAYMENT,5331.53,C203505756,0.0,0.0,M998189209,0.0,0.0,0,0
20,PAYMENT,2706.74,C1246306205,0.0,0.0,M2081579245,0.0,0.0,0,0
526,TRANSFER,319883.28,C1346194314,319883.28,0.0,C2046261868,0.0,0.0,1,0
225,CASH_OUT,196688.65,C2003039851,29107.0,0.0,C386691990,409642.26,606330.91,0,0
131,CASH_OUT,155813.28,C775667203,170235.0,14421.72,C1251155005,0.0,155813.28,0,0
242,PAYMENT,10832.32,C664407162,203.0,0.0,M197782610,0.0,0.0,0,0
180,CASH_OUT,25523.2,C202974055,0.0,0.0,C1135148896,1185262.81,1210786.01,0,0
331,CASH_OUT,76455.57,C1248765546,9474.0,0.0,C826898886,450558.5,527014.07,0,0
162,CASH_OUT,226716.04,C746173147,10449.0,0.0,C687671159,72700.61,299416.65,0,0
282,CASH_OUT,15437.28,C723840142,24830.0,9392.72,C300314203,1391658.71,1407095.98,0,0
107,CASH_OUT,570649.33,C976192518,570649.33,0.0,C582209368,0.0,570649.33,1,0
321,PAYMENT,6918.48,C1145317823,904.0,0.0,M565411005,0.0,0.0,0,0
127,TRANSFER,701707.89,C1264740364,701707.89,0.0,C1367862566,0.0,0.0,1,0
164,CASH_IN,178005.2,C739592494,11161570.15,11339575.35,C574597090,754680.14,576674.94,0,0
378,TRANSFER,253533.98,C1833921337,0.0,0.0,C1536363202,2431298.87,2684832.85,0,0
524,CASH_IN,72331.27,C289411487,21173.0,93504.27,C18726205,178957.8,106626.53,0,0
442,CASH_OUT,9065.34,C1906628282,9065.34,0.0,C120759853,0.0,9065.34,1,0
179,CASH_OUT,1494831.65,C1709710853,1494831.65,0.0,C1758704619,0.0,1494831.65,1,0
303,TRANSFER,1582032.35,C762508300,0.0,0.0,C725317629,1648351.5,3230383.84,0,0
25,CASH_OUT,17637.13,C78249283,30732.0,13094.87,C1035051693,0.0,17637.13,0,0
307,CASH_OUT,331034.33,C1605412211,0.0,0.0,C1872528082,687626.15,1018660.48,0,0
155,PAYMENT,8082.01,C1392092788,20744.0,12661.99,M15695978,0.0,0.0,0,0
372,PAYMENT,27134.98,C1453497910,0.0,0.0,M965700139,0.0,0.0,0,0
